4.829496,Chev Variant,23.1,-1.6,0.9835956,(0.0, 0.0, 0.0, 1.0)
4.846214,Chev Variant,23.1,-1.6,0.9999827,(0.0, 0.0, 0.0, 1.0)
4.862755,Chev Variant,23.1,-1.6,1.016697,(0.0, 0.0, 0.0, 1.0)
4.879073,Chev Variant,23.1,-1.6,1.033256,(0.0, 0.0, 0.0, 1.0)
4.89542,Chev Variant,23.1,-1.6,1.049575,(0.0, 0.0, 0.0, 1.0)
4.912338,Chev Variant,23.1,-1.6,1.065942,(0.0, 0.0, 0.0, 1.0)
4.931221,Chev Variant,23.1,-1.6,1.082862,(0.0, 0.0, 0.0, 1.0)
4.946392,Chev Variant,23.1,-1.6,1.101685,(0.0, 0.0, 0.0, 1.0)
4.96314,Chev Variant,23.1,-1.6,1.11688,(0.0, 0.0, 0.0, 1.0)
4.980694,Chev Variant,23.1,-1.6,1.133628,(0.0, 0.0, 0.0, 1.0)
4.998091,Chev Variant,23.1,-1.6,1.15114,(0.0, 0.0, 0.0, 1.0)
5.013742,Chev Variant,23.1,-1.6,1.168515,(0.0, 0.0, 0.0, 1.0)
5.034473,Chev Variant,23.1,-1.6,1.184188,(0.0, 0.0, 0.0, 1.0)
5.048122,Chev Variant,23.1,-1.6,1.204884,(0.0, 0.0, 0.0, 1.0)
5.063761,Chev Variant,23.1,-1.6,1.218566,(0.0, 0.0, 0.0, 1.0)
5.080389,Chev Variant,23.1,-1.6,1.234183,(0.0, 0.0, 0.0, 1.0)
5.097281,Chev Variant,23.1,-1.6,1.25079,(0.0, 0.0, 0.0, 1.0)
5.114388,Chev Variant,23.1,-1.6,1.267714,(0.0, 0.0, 0.0, 1.0)
5.130649,Chev Variant,23.1,-1.6,1.284836,(0.0, 0.0, 0.0, 1.0)
5.147774,Chev Variant,23.1,-1.6,1.301162,(0.0, 0.0, 0.0, 1.0)
5.164025,Chev Variant,23.1,-1.6,1.318286,(0.0, 0.0, 0.0, 1.0)
5.183387,Chev Variant,23.1,-1.6,1.334528,(0.0, 0.0, 0.0, 1.0)
5.198694,Chev Variant,23.1,-1.6,1.35388,(0.0, 0.0, 0.0, 1.0)
5.214729,Chev Variant,23.1,-1.6,1.369196,(0.0, 0.0, 0.0, 1.0)
5.230431,Chev Variant,23.1,-1.6,1.385245,(0.0, 0.0, 0.0, 1.0)
5.247509,Chev Variant,23.1,-1.6,1.400943,(0.0, 0.0, 0.0, 1.0)
5.26395,Chev Variant,23.1,-1.6,1.418017,(0.0, 0.0, 0.0, 1.0)
5.279215,Chev Variant,23.1,-1.6,1.434458,(0.0, 0.0, 0.0, 1.0)
5.295936,Chev Variant,23.1,-1.6,1.449752,(0.0, 0.0, 0.0, 1.0)
5.313244,Chev Variant,23.1,-1.6,1.466462,(0.0, 0.0, 0.0, 1.0)
5.329274,Chev Variant,23.1,-1.6,1.483776,(0.0, 0.0, 0.0, 1.0)
5.346241,Chev Variant,23.1,-1.6,1.499814,(0.0, 0.0, 0.0, 1.0)
5.362289,Chev Variant,23.1,-1.6,1.516746,(0.0, 0.0, 0.0, 1.0)
5.379134,Chev Variant,23.1,-1.6,1.532829,(0.0, 0.0, 0.0, 1.0)
5.395858,Chev Variant,23.1,-1.6,1.549674,(0.0, 0.0, 0.0, 1.0)
5.412843,Chev Variant,23.1,-1.6,1.566387,(0.0, 0.0, 0.0, 1.0)
5.429167,Chev Variant,23.1,-1.6,1.583377,(0.0, 0.0, 0.0, 1.0)
5.445993,Chev Variant,23.1,-1.6,1.5997,(0.0, 0.0, 0.0, 1.0)
5.463517,Chev Variant,23.1,-1.6,1.616514,(0.0, 0.0, 0.0, 1.0)
5.47955,Chev Variant,23.1,-1.6,1.634017,(0.0, 0.0, 0.0, 1.0)
5.496755,Chev Variant,23.1,-1.6,1.650067,(0.0, 0.0, 0.0, 1.0)
